,st_id,pr_sku_id,date,real,forecast
27959,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b75c7cbf7accdaea8a1a14781bb29870,2023-07-05,2,1
27960,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b7e2077a3d7fa0d30e0eb5ec7fa349e8,2023-07-05,2,2
27961,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b7ef3f85be23f591802b735971941c77,2023-07-05,3,1
27962,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b84d4a25bf24ce222ac5dd9086de8c65,2023-07-05,2,1
27963,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b948aa07167c9acb17487657e96870e5,2023-07-05,0,0
27964,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bcbfdbeb825bb39dbb125503fd3840ed,2023-07-05,3,5
27965,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bd71efb213fe0ace2b684bdfebd78f58,2023-07-05,0,0
27966,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bd78bd39035162d425a5c8ac8b088fc6,2023-07-05,0,0
27967,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bdc9c81991f261b2d80ae9c28c576232,2023-07-05,1,1
27968,fa7cdfad1a5aaf8370ebeda47a1ff1c3,be1d43a949b9e0e755c1e36be9cf47d9,2023-07-05,1,1
27969,fa7cdfad1a5aaf8370ebeda47a1ff1c3,be2eb3bcc9ebeba04e0441004e9a674b,2023-07-05,4,0
27970,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bea5b83d3a056039813089e7aa7f7e9a,2023-07-05,2,1
27971,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bf5f373eede102c71bf77874c78bdc59,2023-07-05,1,2
27972,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bf7e8619d57ec826dda88e8687655c3b,2023-07-05,0,3
27973,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c024b293eb8c01bbeaa0958f6f8ee4d1,2023-07-05,0,1
27974,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c0cf6ced8a0907dffe42e8102b51f6e6,2023-07-05,1,1
27975,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c0e3f3bd815a862433bc3399c487926b,2023-07-05,0,2
27976,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c21e10878f142d39a29636a454bd8d20,2023-07-05,0,2
27977,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c24c65259d90ed4a19ab37b6fd6fe716,2023-07-05,0,1
27978,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c442e26345d910b83d0aa806cbfa2ff1,2023-07-05,2,3
27979,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c4a665596d4f67cecb7542c9fad407ee,2023-07-05,0,4
27980,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c4ba4ae1a518779efc096ea258259c22,2023-07-05,3,2
27981,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c4cbcb018e49dbfa0ca2211abd01ed07,2023-07-05,0,1
27982,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c589e31f27f0ec50b30f1f31443ad0f1,2023-07-05,2,1
27983,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c68cce0f709db5a976ee5324bbdaec98,2023-07-05,0,2
27984,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c743ad4728fde0efd5be8dd5b90d769f,2023-07-05,1,1
27985,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c799dddcd02bc4030496e526be6b9e87,2023-07-05,0,2
27986,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c7b711619071c92bef604c7ad68380dd,2023-07-05,1,1
27987,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c8bd18ea08d2f47cb0a7992f11ada9de,2023-07-05,3,2
27988,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c9095e3b83efdfc5661366e00fe54f2a,2023-07-05,3,3
27989,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c97c8aa3371b07d86d8bd2b7384baf5d,2023-07-05,2,1
27990,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c9e714c81da7ecdd890da9eb6689d389,2023-07-05,1,4
27991,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ca4c5a242147c851906ae4fd6320a4d4,2023-07-05,1,3
27992,fa7cdfad1a5aaf8370ebeda47a1ff1c3,caee2da90098c5600d2e3ae5760ae049,2023-07-05,3,3
27993,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cb0f76f5f294cf38df8ae6ce2a1322db,2023-07-05,1,2
27994,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cbaca3167c8aa7c3352f2e7be9300285,2023-07-05,1,1
27995,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cbbda0778454f639ae7182a4ec209142,2023-07-05,0,0
27996,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cc75aafab66bdbbd714fbd6e6fcdbc92,2023-07-05,4,1
27997,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cec450400539c79f06aff1649043f170,2023-07-05,0,0
27998,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ced0c1a84924c982a6403870c54b99ca,2023-07-05,2,3
27999,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cf91eca9321c9c272fb4e7cf4bcc6a43,2023-07-05,0,2
28000,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cf99d87532dbf41d82c415474e61afda,2023-07-05,3,2
28001,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cfa2eba0e5c031e0d78a6b4529882e80,2023-07-05,1,7
28002,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cfb54b1ce12bb3f9b6b9e2ea0b57414b,2023-07-05,0,1
28003,fa7cdfad1a5aaf8370ebeda47a1ff1c3,cff633e270708ced01bc585eb1421667,2023-07-05,3,1
28004,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d0b646f00033de4bd27df5d094ab358b,2023-07-05,2,3
28005,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d185c5ed37536ac0063f735f7a15dd24,2023-07-05,3,1
28006,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d22bb534b7964c0cafab6aab1995f000,2023-07-05,3,1
28007,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d2d8c0f1e97017883799eeb270accbf4,2023-07-05,2,0
28008,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d2de88fc7856a5f50c05e8d9b7a20838,2023-07-05,3,4
28009,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d30eea686dd9375430858468d5aa8824,2023-07-05,1,0
28010,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d3c741c69df45864971404064cd241c4,2023-07-05,2,0
28011,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d422a9e072907827d1571933f897d9d2,2023-07-05,1,2
28012,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d4f898102d7cc1a5eb84579621577da1,2023-07-05,3,1
28013,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d5285a5b153c43fa0028b6fb6965a3f0,2023-07-05,0,4
28014,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d5bfeecaaa47887a4b92d17fa55c2e18,2023-07-05,1,2
28015,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d6498a7bf0f299a8c514229a6de7267c,2023-07-05,2,1
28016,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d653e6fd1013dc3cf980741e001a6e20,2023-07-05,1,2
28017,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d6c2e7c74cad027b49b4369a0548ddfb,2023-07-05,0,2
28018,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d6f4d022c8901042ecf0fad0f69935c2,2023-07-05,3,4
28019,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d8d7dd92187624a7afc4714bae876802,2023-07-05,1,0
28020,fa7cdfad1a5aaf8370ebeda47a1ff1c3,db01afba1fbd4cb3686884a7dfe125c9,2023-07-05,0,4
28021,fa7cdfad1a5aaf8370ebeda47a1ff1c3,db45f0cd6166195d80838817d4371660,2023-07-05,2,2
28022,fa7cdfad1a5aaf8370ebeda47a1ff1c3,dc8e1d0c7e95ae832902953b1dc4a22d,2023-07-05,0,1
28023,fa7cdfad1a5aaf8370ebeda47a1ff1c3,dce1f234d6424aa61f8e7ce0baffd9af,2023-07-05,2,3
28024,fa7cdfad1a5aaf8370ebeda47a1ff1c3,dcf79f9ef54983fa6ad2f03045a727a8,2023-07-05,1,2
28025,fa7cdfad1a5aaf8370ebeda47a1ff1c3,dd76afb24d5179ac94c0143998a2dc5f,2023-07-05,1,5
28026,fa7cdfad1a5aaf8370ebeda47a1ff1c3,df86a6e432abafd11f1bfd355494b0e4,2023-07-05,0,1
28027,fa7cdfad1a5aaf8370ebeda47a1ff1c3,dfaa87dc6582095ca5bd9bf70de2d1f0,2023-07-05,1,3
28028,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e0208aba8eb0e6d27b9a283bd2c786a7,2023-07-05,0,2
28029,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e098042910615ad78cc7c93d90d591f8,2023-07-05,2,0
28030,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e18afd243d50032a8a36e3f1d5d99d53,2023-07-05,1,2
28031,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e379ce2dc88748569ddfcd256d32cb26,2023-07-05,0,4
28032,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e413ef24bbc63d4f9a2a24d1b461bc98,2023-07-05,2,1
28033,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e52f37e5257c7dc6121b5b8facf6ce80,2023-07-05,5,0
28034,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e6fc24ca846339d204b0b50e9f772484,2023-07-05,2,3
28035,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e85301469c72e1e53e88e8c0a1b54834,2023-07-05,3,0
28036,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e95b9bb287e5571345c0e94f3118d667,2023-07-05,1,2
28037,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e9688e300580729c1eccbf565d5011ae,2023-07-05,2,2
28038,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e983f56659b43d6691446b013c0b9ef1,2023-07-05,2,0
28039,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e9da9f97fbe39e61f768b34fa06191fa,2023-07-05,1,0
28040,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e9e9c55a9acf6e9421db2863f2e4da2f,2023-07-05,1,1
28041,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ea15e8cd5043774294d41f319581ef39,2023-07-05,1,3
28042,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ea6de4810826c67374a5d37eef4a4b78,2023-07-05,4,2
28043,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ead3c4d1d900ab7d97da9bfd4d8409c5,2023-07-05,3,2
28044,fa7cdfad1a5aaf8370ebeda47a1ff1c3,eae84b730dd8eb884077f713b0264850,2023-07-05,0,1
28045,fa7cdfad1a5aaf8370ebeda47a1ff1c3,eaf90ea9a5c3866af372589e011d4242,2023-07-05,1,0
28046,fa7cdfad1a5aaf8370ebeda47a1ff1c3,eb01393af653df8a7e4c2834eb58412a,2023-07-05,1,2
28047,fa7cdfad1a5aaf8370ebeda47a1ff1c3,eb341a778d385ad6ebe16e90efb48c08,2023-07-05,0,4
28048,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ebef63de0e8fe04e0d681a25face55c9,2023-07-05,2,2
28049,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ec1dacb078a66e96d61a3605bceeb48a,2023-07-05,2,1
28050,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ec5d895b522eee0db4ddde3c6da17221,2023-07-05,2,0
28051,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ec9ed18ae2a13fef709964af24bb60e6,2023-07-05,0,4
28052,fa7cdfad1a5aaf8370ebeda47a1ff1c3,eca071bdb469e9364a14a80ad544792d,2023-07-05,1,5
28053,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ed9fea5c1775ffdc57624195eddfc671,2023-07-05,1,2
28054,fa7cdfad1a5aaf8370ebeda47a1ff1c3,edaab5209d66e9634a79a8f23fb55bab,2023-07-05,2,2
28055,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ee302f5dd08dfff4b69021fa54c5afe6,2023-07-05,0,3
28056,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ee37a0ba58b50be32617d354a3103b51,2023-07-05,1,1
28057,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ee441af33a59b66a2026b029a24f269a,2023-07-05,1,0
28058,fa7cdfad1a5aaf8370ebeda47a1ff1c3,eee24f4235f3c6c77dfcb77fb855bd68,2023-07-05,1,2
28059,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ef02788ce258ed628acecda974bb42da,2023-07-05,1,1
28060,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ef1026466ca2e7e07afca0a53c47088c,2023-07-05,4,1
28061,fa7cdfad1a5aaf8370ebeda47a1ff1c3,efe0522512ae92bff7f12e5d5c93e8d9,2023-07-05,2,3
28062,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f04f77c7c1689068a3856503098ad8ad,2023-07-05,3,2
28063,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f0b2b0e013970cb4e096e3dbc561f434,2023-07-05,0,1
28064,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f152516615efd05cf4b4903b03d4a45d,2023-07-05,0,2
28065,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f165b731ecfaac92a2f7ba92d07ccdaa,2023-07-05,3,1
28066,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f234dc7b5cfe0d08f7e14557e2fa2e6a,2023-07-05,1,2
28067,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f25745018bf22f005d1f198e2552191f,2023-07-05,1,3
28068,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f26a7266746690b16a77b3073651d75d,2023-07-05,2,2
28069,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f28e2941cd8ffdf35d778c3578cf7041,2023-07-05,2,1
28070,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f2b236a9963f0c3692f1f8aed692a816,2023-07-05,1,4
28071,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f3848b78b70702300c576fcd56a9addd,2023-07-05,2,0
28072,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f4ecfca825c8c12b5013b899aef55eb4,2023-07-05,0,5
28073,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f5a455e5fea834c85429331d934c40fa,2023-07-05,1,2
28074,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f66b339c9fe074ffe2731d83f4a97821,2023-07-05,5,2
28075,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f68747bb1a7894e2079df1ef374cd033,2023-07-05,0,3
28076,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f6fe3cdbfa847e7fcc1870dff5119827,2023-07-05,1,0
28077,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f8e67df2dd557f44074271107ab9781a,2023-07-05,2,1
28078,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f9913de6246f7b1d28d51261c268f0ae,2023-07-05,2,2
28079,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fa99a6fd2d3d7419c20fdd03704c5822,2023-07-05,1,2
28080,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fafbee588d44b4a8d561d81680174dc0,2023-07-05,2,1
28081,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fbc177cb33297b84c2ee6c7b2e4aaaea,2023-07-05,4,4
28082,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fbf6c91454d7c3cea7b03f3092cbfb73,2023-07-05,4,3
28083,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fc5f86251458722c799d1830fa0c2c1f,2023-07-05,2,0
28084,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fd519eb13005448a303df1089505a42b,2023-07-05,2,2
28085,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fdb89dfd1a27256904eb5a5734252102,2023-07-05,1,1
28086,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fe50ae64d08d4f8245aaabc55d1baf79,2023-07-05,0,5
28087,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fe5d18ae6650335830e4c1dbd9e6ddb9,2023-07-05,0,0
28088,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ff5cb535afe362f766ca6bd5d8e92e88,2023-07-05,1,1
28089,16a5cdae362b8d27a1d8f8c7b78b4330,0045ebdb1069ff4b3dd3efe628c39cd3,2023-07-09,3,3
28090,16a5cdae362b8d27a1d8f8c7b78b4330,00661699f543753ec7e911a64b9fd2f6,2023-07-09,0,0
28091,16a5cdae362b8d27a1d8f8c7b78b4330,0094042bfeae507dc7f62acc8e5ed03a,2023-07-09,1,3
28092,16a5cdae362b8d27a1d8f8c7b78b4330,0169529ff660adcac9b7e354e0c4b882,2023-07-09,1,2
28093,16a5cdae362b8d27a1d8f8c7b78b4330,01e4734745e97e52d3213449e1a05dd7,2023-07-09,1,2
28094,16a5cdae362b8d27a1d8f8c7b78b4330,02713435f3587e2c81d8f6a9016763ea,2023-07-09,1,0
28095,16a5cdae362b8d27a1d8f8c7b78b4330,0448c8afc036bb44c457d7e9edd74c50,2023-07-09,1,2
28096,16a5cdae362b8d27a1d8f8c7b78b4330,050a8120e2a3b8751df8752fcc0323ef,2023-07-09,1,2
28097,16a5cdae362b8d27a1d8f8c7b78b4330,06076bf3c802444ebc7d5619ab64ceb6,2023-07-09,2,1
28098,16a5cdae362b8d27a1d8f8c7b78b4330,064e3a5648fb4a7f911155bd81f87fd2,2023-07-09,5,2
28099,16a5cdae362b8d27a1d8f8c7b78b4330,0696efaa77a5d9e6590cb1654125146d,2023-07-09,2,2
28100,16a5cdae362b8d27a1d8f8c7b78b4330,072e81e77edf6f7370bc290b32c9bb81,2023-07-09,0,3
28101,16a5cdae362b8d27a1d8f8c7b78b4330,07fcc48bf0cd6433c1e5124a5e1e962d,2023-07-09,0,2
28102,16a5cdae362b8d27a1d8f8c7b78b4330,083e7f594409e946662187b13b13868a,2023-07-09,2,5
28103,16a5cdae362b8d27a1d8f8c7b78b4330,08dc3a654abf4087cedd4b03684c5862,2023-07-09,2,1
28104,16a5cdae362b8d27a1d8f8c7b78b4330,0a2090e24b6ae62b0b0fcaa67a72b5a0,2023-07-09,0,0
28105,16a5cdae362b8d27a1d8f8c7b78b4330,0a68dd43c227b0e66d52665d6c3ca8ba,2023-07-09,4,2
28106,16a5cdae362b8d27a1d8f8c7b78b4330,0ad7341f0f7f634f1f3d24ed53e0788c,2023-07-09,6,0
28107,16a5cdae362b8d27a1d8f8c7b78b4330,0cc57d9daaa686e94f9ab541f3026121,2023-07-09,0,0
28108,16a5cdae362b8d27a1d8f8c7b78b4330,0cf7b480289c0c4b07b6d3bd72fef0c9,2023-07-09,1,1
28109,16a5cdae362b8d27a1d8f8c7b78b4330,0dffbb0c715c9794aa9cb5b747daaae7,2023-07-09,1,2
28110,16a5cdae362b8d27a1d8f8c7b78b4330,0e497d3dfb10dc402fbe06de4e0bb233,2023-07-09,1,0
28111,16a5cdae362b8d27a1d8f8c7b78b4330,0e97d6e7124d6cc9623650201236cd52,2023-07-09,0,1
28112,16a5cdae362b8d27a1d8f8c7b78b4330,0ee7e71061cf860ccf3b29c6823c7971,2023-07-09,1,0
28113,16a5cdae362b8d27a1d8f8c7b78b4330,0f152427918d29bb1081834c1d375a48,2023-07-09,1,3
28114,16a5cdae362b8d27a1d8f8c7b78b4330,0f9f8486fcb1bad82ffe18d5850dc25b,2023-07-09,2,3
28115,16a5cdae362b8d27a1d8f8c7b78b4330,0ff7d742c244e2bacb145df5b5c6c34a,2023-07-09,2,2
28116,16a5cdae362b8d27a1d8f8c7b78b4330,10d26ea8eac593b8e397fc0aad2134c4,2023-07-09,0,0
28117,16a5cdae362b8d27a1d8f8c7b78b4330,113bc2e89c4ed2a3fa3091c9adcb3f49,2023-07-09,1,1
28118,16a5cdae362b8d27a1d8f8c7b78b4330,11e6eda3c45e0e17437074dad5842a08,2023-07-09,0,2
28119,16a5cdae362b8d27a1d8f8c7b78b4330,11f207f64d952f43c2f028da2c786d3b,2023-07-09,1,4
28120,16a5cdae362b8d27a1d8f8c7b78b4330,13e760924d65bba3dce3393d3185abd3,2023-07-09,0,1
28121,16a5cdae362b8d27a1d8f8c7b78b4330,1566bfacbcf0c0a3e7c92e73c708d341,2023-07-09,1,2
28122,16a5cdae362b8d27a1d8f8c7b78b4330,15f0c24e521b6f8b4379a0d4958fbae9,2023-07-09,2,1
28123,16a5cdae362b8d27a1d8f8c7b78b4330,16939b73c086c005ffeda3375320816d,2023-07-09,2,1
28124,16a5cdae362b8d27a1d8f8c7b78b4330,17667b08596154dc5e9417f410cbced3,2023-07-09,3,3
28125,16a5cdae362b8d27a1d8f8c7b78b4330,17e0ce48c87a8885fe8b82c21cb17ecf,2023-07-09,0,3
28126,16a5cdae362b8d27a1d8f8c7b78b4330,17f7c5578fad009505989442352a308a,2023-07-09,1,1
28127,16a5cdae362b8d27a1d8f8c7b78b4330,18263c76c0db10f61f721741382c091f,2023-07-09,2,1
28128,16a5cdae362b8d27a1d8f8c7b78b4330,1933ead077ee71dda8c85a7b769c8ef6,2023-07-09,0,3
28129,16a5cdae362b8d27a1d8f8c7b78b4330,194585b5215aea447389c5fefca09c61,2023-07-09,0,2
28130,16a5cdae362b8d27a1d8f8c7b78b4330,194adbcaa46104c43d41ad4f23c18407,2023-07-09,2,2
28131,16a5cdae362b8d27a1d8f8c7b78b4330,1a0f36f6e92560bcae205b6c32cc033f,2023-07-09,1,2
28132,16a5cdae362b8d27a1d8f8c7b78b4330,1ac1587d5965008b9cfb9b5ae290048b,2023-07-09,1,1
28133,16a5cdae362b8d27a1d8f8c7b78b4330,1acfb389229f9ecab9218940bc1f2841,2023-07-09,2,1
28134,16a5cdae362b8d27a1d8f8c7b78b4330,1b0251ccb8bd5f9ccf444e4bda7713e3,2023-07-09,5,1
28135,16a5cdae362b8d27a1d8f8c7b78b4330,1b1f4205ab5d9b437c143fc6d7e18c80,2023-07-09,2,1
28136,16a5cdae362b8d27a1d8f8c7b78b4330,1b554caad50131478083eb6e4f7845d6,2023-07-09,1,0
28137,16a5cdae362b8d27a1d8f8c7b78b4330,1be007f9969e526937d035055f02690d,2023-07-09,1,1
28138,16a5cdae362b8d27a1d8f8c7b78b4330,1cac981fb61dc0e4a41e6a8508552803,2023-07-09,0,2
28139,16a5cdae362b8d27a1d8f8c7b78b4330,1cec786e41a51f75b5701511f995218b,2023-07-09,3,2
28140,16a5cdae362b8d27a1d8f8c7b78b4330,1d2448c22721c94bb0264cf52598522f,2023-07-09,1,0
28141,16a5cdae362b8d27a1d8f8c7b78b4330,1e94984bcf57dfdda57c0aa19c789c87,2023-07-09,4,0
28142,16a5cdae362b8d27a1d8f8c7b78b4330,1ed7d2ba2413e16205063b4029038486,2023-07-09,0,2
28143,16a5cdae362b8d27a1d8f8c7b78b4330,1ef67b3830faf45363d2da935c604d7a,2023-07-09,1,0
28144,16a5cdae362b8d27a1d8f8c7b78b4330,2062d6c68c7b32c29a863ce4d72b6dae,2023-07-09,2,1
28145,16a5cdae362b8d27a1d8f8c7b78b4330,2188bd364970d4acf961ff2fea1bd71e,2023-07-09,3,3
28146,16a5cdae362b8d27a1d8f8c7b78b4330,21b4bc4c1913efa897d0743c1d890903,2023-07-09,2,4
28147,16a5cdae362b8d27a1d8f8c7b78b4330,225de5ef23fbfa96f02a8e1e8626ab66,2023-07-09,1,2
28148,16a5cdae362b8d27a1d8f8c7b78b4330,22988026fe85fde60d8bf777ab6bc3b4,2023-07-09,3,0
28149,16a5cdae362b8d27a1d8f8c7b78b4330,22b3872c9768b6070e1111d85e8e9660,2023-07-09,1,4
28150,16a5cdae362b8d27a1d8f8c7b78b4330,23988ac4dab747b44b9d027e3b6f4ba8,2023-07-09,1,6
28151,16a5cdae362b8d27a1d8f8c7b78b4330,23f70c32de93a01ccf59f9138a5baa3d,2023-07-09,1,4
28152,16a5cdae362b8d27a1d8f8c7b78b4330,2467d1dcf883fcd3a21e4cf5eccb00bc,2023-07-09,1,3
28153,16a5cdae362b8d27a1d8f8c7b78b4330,246db71cccfbfbfaef328f1f8f7df31e,2023-07-09,1,0
28154,16a5cdae362b8d27a1d8f8c7b78b4330,25297b758a38dfb3475046e5dc01291a,2023-07-09,0,4
28155,16a5cdae362b8d27a1d8f8c7b78b4330,26864bfba07bfdc89934ec5ca9367ab9,2023-07-09,3,2
28156,16a5cdae362b8d27a1d8f8c7b78b4330,26d07ae4d7900394b2efaae387b01072,2023-07-09,5,2
28157,16a5cdae362b8d27a1d8f8c7b78b4330,276150520c270123fc15b3bc80c0d171,2023-07-09,0,2
28158,16a5cdae362b8d27a1d8f8c7b78b4330,27a79eaf8d74a68777299f3a514ea51f,2023-07-09,4,2
28159,16a5cdae362b8d27a1d8f8c7b78b4330,27de2875de3697b6ccdd5f916de76395,2023-07-09,1,3
28160,16a5cdae362b8d27a1d8f8c7b78b4330,27e8978c9e8b7146c462feb7d24f5637,2023-07-09,1,3
28161,16a5cdae362b8d27a1d8f8c7b78b4330,27fefd0504053087f8d1a34b947a0430,2023-07-09,4,0
28162,16a5cdae362b8d27a1d8f8c7b78b4330,282984b385d80166ba0d4f32a7843f53,2023-07-09,0,1
28163,16a5cdae362b8d27a1d8f8c7b78b4330,28cdcc6f1cbe33aa4f10223177e41060,2023-07-09,0,3
28164,16a5cdae362b8d27a1d8f8c7b78b4330,297f9b93f04e4bc8f655f784983c5453,2023-07-09,0,3
28165,16a5cdae362b8d27a1d8f8c7b78b4330,2a072dd33174b678fe0749c2cabcb3e6,2023-07-09,2,2
28166,16a5cdae362b8d27a1d8f8c7b78b4330,2a868279c0944dbdebbe05bdd925b005,2023-07-09,1,2
28167,16a5cdae362b8d27a1d8f8c7b78b4330,2a875376cce8ea8e15042d2ecdeb0fe1,2023-07-09,0,0
28168,16a5cdae362b8d27a1d8f8c7b78b4330,2bd31c7c54bbd12554730ae254c428b1,2023-07-09,1,1
28169,16a5cdae362b8d27a1d8f8c7b78b4330,2c6c2e0fb9a48b16ea6aecc7cdcf8af8,2023-07-09,3,2
28170,16a5cdae362b8d27a1d8f8c7b78b4330,2ceba8db8d0af7ba57e1572e839451c9,2023-07-09,1,3
28171,16a5cdae362b8d27a1d8f8c7b78b4330,2dc922d957188fb51dd2bd50ec9b555a,2023-07-09,1,2
28172,16a5cdae362b8d27a1d8f8c7b78b4330,2df818c9b00c8a0b0beb4b47aa78d6d4,2023-07-09,1,1
28173,16a5cdae362b8d27a1d8f8c7b78b4330,2e463fcb1369be4d5dfbe87e04f60df2,2023-07-09,2,1
28174,16a5cdae362b8d27a1d8f8c7b78b4330,2ef03c58e3783eb11acba9d15909f6fe,2023-07-09,1,2
28175,16a5cdae362b8d27a1d8f8c7b78b4330,2f72f7c5dae106c917edff70a3b1ac1f,2023-07-09,2,4
28176,16a5cdae362b8d27a1d8f8c7b78b4330,30c6a2d7adc26757a232a25161c9f778,2023-07-09,2,4
28177,16a5cdae362b8d27a1d8f8c7b78b4330,3126425bf23d6498e405eb3c82c57cbe,2023-07-09,1,1
28178,16a5cdae362b8d27a1d8f8c7b78b4330,319031ae8c8dfc60794f76ef35d9c659,2023-07-09,3,2
28179,16a5cdae362b8d27a1d8f8c7b78b4330,32cfba8a13694631a8418e4d246e55fa,2023-07-09,0,2
