date,st_id,pr_sku_id,pr_sales_type_id,pr_uom_id,day,weekday,holiday,pr_sales_in_units,month,quarter
2022-08-01,1ecfb463472ec9115b10c292ef8bc986,fc75192c9bc645724d78bde15d1fd345,0.0,1.0,1,0,0.0,3,8,2022Q3
2022-08-01,1ecfb463472ec9115b10c292ef8bc986,fd064933250b0bfe4f926b867b0a5ec8,0.5,17.0,1,0,0.0,5,8,2022Q3
2022-09-02,1ecfb463472ec9115b10c292ef8bc986,d23f1d1cd4efe77dac5482f856a9d12d,1.0,1.0,2,4,0.0,1,9,2022Q3
2022-10-15,1ecfb463472ec9115b10c292ef8bc986,21c11f1628b35916baddf033b748940c,0.0,1.0,15,5,1.0,4,10,2022Q4
2023-01-03,1ecfb463472ec9115b10c292ef8bc986,1b87c8b09ed23558692879397159c73c,1.0,1.0,3,1,1.0,1,1,2023Q1
2022-10-11,1ecfb463472ec9115b10c292ef8bc986,3424471c964d8894456743e62f7ef938,0.0,1.0,11,1,0.0,2,10,2022Q4
2022-08-31,1ecfb463472ec9115b10c292ef8bc986,777d21d980f82aa8b4f26f4a4d3dda1d,1.0,1.0,31,2,0.0,3,8,2022Q3
2023-03-15,1ecfb463472ec9115b10c292ef8bc986,89c6057b6086a59a5658de5d227a91a2,0.0,17.0,15,2,0.0,2,3,2023Q1
2023-06-10,1ecfb463472ec9115b10c292ef8bc986,9404274ad7e1f860d8024845021b47d7,1.0,1.0,10,5,1.0,3,6,2023Q2
2022-12-22,1ecfb463472ec9115b10c292ef8bc986,a26de72f8ea9889b7332ed5f940d8b62,1.0,17.0,22,3,0.0,1,12,2022Q4
2022-12-30,1ecfb463472ec9115b10c292ef8bc986,f0ac31a78f2536f20bdad96bf48ecb15,0.5,1.0,30,4,0.0,2,12,2022Q4
2022-09-14,1ecfb463472ec9115b10c292ef8bc986,90d80eace3177f8969973d1e6eb36b4b,0.5,17.0,14,2,0.0,6,9,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,062aaeb24e661688e2703821f368a258,0.5,17.0,2,1,0.0,6,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,11a08d65b6bc994bfbfc3b14c4e721cd,0.0,17.0,2,1,0.0,2,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,4a414f0b3efd2527d575e0e2f51b61aa,0.0,17.0,2,1,0.0,5,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,66a5198a8d1afbef4821b8cebf7f794d,0.5,17.0,2,1,0.0,24,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,8b5beb776da3223faf1f066d5772dc2b,0.0,1.0,2,1,0.0,2,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,9bad2c2a4f7ab2873152eed9a099d7b0,0.0,1.0,2,1,0.0,1,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,9fbfa754e2f45b2fcf3a5cbef890c504,0.0,17.0,2,1,0.0,1,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,aee5c3a368b199d67fc44d0833cfa6c7,0.0,1.0,2,1,0.0,4,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,b852f35a5f818b115edd54572d08e39f,0.0,17.0,2,1,0.0,4,8,2022Q3
2022-08-02,1ecfb463472ec9115b10c292ef8bc986,c1cc9adf89443b919c2f56c988fcf01b,0.0,1.0,2,1,0.0,1,8,2022Q3
2022-10-18,1ecfb463472ec9115b10c292ef8bc986,c5c38934349543fa1da0bb09eda51ae0,0.0,1.0,18,1,0.0,1,10,2022Q4
2023-06-09,1ecfb463472ec9115b10c292ef8bc986,df30710482b5d206ce39c936d5b6137a,0.0,1.0,9,4,0.0,9,6,2023Q2
2022-08-03,1ecfb463472ec9115b10c292ef8bc986,f84ce1249cc0588fe9cddeaac0f3ae50,0.0,17.0,3,2,0.0,1,8,2022Q3
2023-03-15,1ecfb463472ec9115b10c292ef8bc986,fbfbbf7df045836c3edd8fc8db629e48,0.0,17.0,15,2,0.0,2,3,2023Q1
2022-08-03,1ecfb463472ec9115b10c292ef8bc986,19e5411f3b65df77a0bc2e0ed4edac95,0.0,17.0,3,2,0.0,3,8,2022Q3
2022-08-03,1ecfb463472ec9115b10c292ef8bc986,382fcb7b0b5750896a5bef348f19bddc,0.5,17.0,3,2,0.0,13,8,2022Q3
2022-08-03,1ecfb463472ec9115b10c292ef8bc986,bca205ea461b9b5aab391cdbbbe8360a,0.5,17.0,3,2,0.0,3,8,2022Q3
2022-08-03,1ecfb463472ec9115b10c292ef8bc986,d1be4d17aa2698e849ee276a30ed1ad1,0.0,17.0,3,2,0.0,1,8,2022Q3
2022-08-03,1ecfb463472ec9115b10c292ef8bc986,e94f8cdbfc429ce344ffd065e810db08,0.5,1.0,3,2,0.0,3,8,2022Q3
2022-08-04,1ecfb463472ec9115b10c292ef8bc986,be4085cdec8c6253366b9fffb9eb6f8f,1.0,1.0,4,3,0.0,2,8,2022Q3
2022-08-04,1ecfb463472ec9115b10c292ef8bc986,6788a2db1251995b966bd3ae44562bf5,0.0,17.0,4,3,0.0,2,8,2022Q3
2022-08-04,1ecfb463472ec9115b10c292ef8bc986,729cf33930f9dd13798a07f64cbd77e1,0.0,17.0,4,3,0.0,1,8,2022Q3
2022-08-04,1ecfb463472ec9115b10c292ef8bc986,a10da629c87c8b5748101d9b0c6e5e12,0.0,17.0,4,3,0.0,2,8,2022Q3
2022-08-04,1ecfb463472ec9115b10c292ef8bc986,c6c886597daf8a655f1408719c819bf4,0.5,17.0,4,3,0.0,3,8,2022Q3
2022-08-04,1ecfb463472ec9115b10c292ef8bc986,daa95fec53e0f1fa1fe0ad5288817b7e,0.0,17.0,4,3,0.0,1,8,2022Q3
2022-09-14,1ecfb463472ec9115b10c292ef8bc986,62f73fd79abe686be8dac67879f59165,0.0,1.0,14,2,0.0,2,9,2022Q3
2022-08-05,1ecfb463472ec9115b10c292ef8bc986,5ed870e0832e44627d9b3958c2799d7d,0.5,17.0,5,4,0.0,2,8,2022Q3
2022-08-05,1ecfb463472ec9115b10c292ef8bc986,da666c0b99a7ebdb65ac16038d2c5b76,1.0,17.0,5,4,0.0,4,8,2022Q3
2022-08-17,1ecfb463472ec9115b10c292ef8bc986,1b6d39cc50d27a5a3f3d2d2d2c722d3e,0.0,17.0,17,2,0.0,2,8,2022Q3
2022-08-07,1ecfb463472ec9115b10c292ef8bc986,433dcc9557fc5f9e055095ba085f6dfb,1.0,1.0,7,6,1.0,1,8,2022Q3
2022-09-03,1ecfb463472ec9115b10c292ef8bc986,944129af13e7a81b879b0e810e0cb562,0.0,1.0,3,5,1.0,1,9,2022Q3
2022-08-06,1ecfb463472ec9115b10c292ef8bc986,16ab7aae77adc64fd334205210c8164d,0.5,17.0,6,5,1.0,16,8,2022Q3
2022-08-06,1ecfb463472ec9115b10c292ef8bc986,a4a9b7db7204797a82479d81463651bf,0.0,1.0,6,5,1.0,2,8,2022Q3
2023-06-10,1ecfb463472ec9115b10c292ef8bc986,0ac67744d9cf8b5384406419069cd537,0.0,1.0,10,5,1.0,4,6,2023Q2
2022-08-07,1ecfb463472ec9115b10c292ef8bc986,f9ee6d53edebe412feb1118b618900c8,0.0,17.0,7,6,1.0,7,8,2022Q3
2022-08-09,1ecfb463472ec9115b10c292ef8bc986,722348e372e4e159e5be48d27e15c451,0.0,17.0,9,1,0.0,1,8,2022Q3
2022-08-09,1ecfb463472ec9115b10c292ef8bc986,a7c1ecb050a46ac0baf01ba3464d0293,0.5,17.0,9,1,0.0,8,8,2022Q3
2022-08-15,1ecfb463472ec9115b10c292ef8bc986,c4707ab15ed4287a9c3d1b6097dfeb1c,0.0,17.0,15,0,0.0,4,8,2022Q3
2022-08-11,1ecfb463472ec9115b10c292ef8bc986,a2525127cce13a088cbae6a14eea34ce,0.0,17.0,11,3,0.0,1,8,2022Q3
2022-08-13,1ecfb463472ec9115b10c292ef8bc986,58b0cd8f9647207480f2a86a4b9c860b,0.0,17.0,13,5,1.0,2,8,2022Q3
2022-08-17,1ecfb463472ec9115b10c292ef8bc986,879f64e131ca2c51cecab2fa1f5b2bc8,0.0,17.0,17,2,0.0,3,8,2022Q3
2022-08-17,1ecfb463472ec9115b10c292ef8bc986,8d4e704044c6e81bf7078aa544650445,0.0,17.0,17,2,0.0,1,8,2022Q3
2022-08-19,1ecfb463472ec9115b10c292ef8bc986,4b2beeb5f3f07abe6e0b7a61ab7f3dee,0.5,1.0,19,4,0.0,3,8,2022Q3
2022-08-19,1ecfb463472ec9115b10c292ef8bc986,5bd85a3481d63830d99d7dbc21e68dc6,0.5,1.0,19,4,0.0,3,8,2022Q3
2022-08-20,1ecfb463472ec9115b10c292ef8bc986,a8523ad41b5e8d48531cd6aeef1a9edd,0.0,17.0,20,5,1.0,1,8,2022Q3
2023-03-19,1ecfb463472ec9115b10c292ef8bc986,2c086224a65d0723f04fd504d11da381,0.0,17.0,19,6,1.0,1,3,2023Q1
2022-08-21,1ecfb463472ec9115b10c292ef8bc986,00f48855a138893e462696650a2375d9,0.0,17.0,21,6,1.0,1,8,2022Q3
2022-08-21,1ecfb463472ec9115b10c292ef8bc986,c65b5c4fc602c02c1daead8ee1219e74,0.0,17.0,21,6,1.0,1,8,2022Q3
2022-08-24,1ecfb463472ec9115b10c292ef8bc986,93d8e612c5c3dd2c6ad4364e325bd68b,1.0,1.0,24,2,0.0,5,8,2022Q3
2022-08-24,1ecfb463472ec9115b10c292ef8bc986,d84357079260a0bb22da7c2bd4d701c6,0.0,17.0,24,2,0.0,1,8,2022Q3
2022-08-26,1ecfb463472ec9115b10c292ef8bc986,d15aebeb3f5280ce7cda14306818cb86,1.0,1.0,26,4,0.0,1,8,2022Q3
2022-08-27,1ecfb463472ec9115b10c292ef8bc986,bf743b325793c48ad87959c16cb76de1,0.0,1.0,27,5,1.0,1,8,2022Q3
2022-08-27,1ecfb463472ec9115b10c292ef8bc986,c9559c7de2742a8ef3ed1ad35707182b,0.0,17.0,27,5,1.0,2,8,2022Q3
2022-09-06,1ecfb463472ec9115b10c292ef8bc986,b015ff9eeac77eceef6766be12e88398,0.5,1.0,6,1,0.0,3,9,2022Q3
2022-08-30,1ecfb463472ec9115b10c292ef8bc986,b4453a40526c5e7774b7b9d4cce068c4,0.0,17.0,30,1,0.0,1,8,2022Q3
2022-09-01,1ecfb463472ec9115b10c292ef8bc986,5741d9a2f5398fea6bbe01e2eea4a0c5,1.0,1.0,1,3,0.0,1,9,2022Q3
2022-09-01,1ecfb463472ec9115b10c292ef8bc986,856714d4d90056ded81ba77c997c6373,0.0,1.0,1,3,0.0,1,9,2022Q3
2022-09-07,1ecfb463472ec9115b10c292ef8bc986,70bce197d66d309f2a8e43b7fb4564df,1.0,1.0,7,2,0.0,1,9,2022Q3
2022-09-07,1ecfb463472ec9115b10c292ef8bc986,99870c97583ccdf2f5f17f3d4cd7915a,0.0,1.0,7,2,0.0,1,9,2022Q3
2022-09-08,1ecfb463472ec9115b10c292ef8bc986,20948177a2c9428d1045a20dd139c54b,1.0,1.0,8,3,0.0,2,9,2022Q3
2022-09-10,1ecfb463472ec9115b10c292ef8bc986,077e45479b8f34cd841d6d4809156727,0.0,1.0,10,5,1.0,2,9,2022Q3
2022-09-12,1ecfb463472ec9115b10c292ef8bc986,97192752b47ee6041f923f0fa83bfa8c,0.0,1.0,12,0,0.0,1,9,2022Q3
2022-09-22,1ecfb463472ec9115b10c292ef8bc986,fe16a9c888c6de6ab6c2388e095a7d94,0.0,17.0,22,3,0.0,1,9,2022Q3
2023-02-07,1ecfb463472ec9115b10c292ef8bc986,0441bd46e6ba42e4e13885db1d13fb0a,1.0,17.0,7,1,0.0,2,2,2023Q1
2022-09-29,1ecfb463472ec9115b10c292ef8bc986,fd827c1fc0fe591dd2835568457068ef,0.0,1.0,29,3,0.0,1,9,2022Q3
2022-10-01,1ecfb463472ec9115b10c292ef8bc986,caa21b503589094d34951eacf1d56e3b,0.0,1.0,1,5,1.0,4,10,2022Q4
2022-12-24,1ecfb463472ec9115b10c292ef8bc986,ed0be5b972ef630006a47e6a555b5657,1.0,1.0,24,5,1.0,7,12,2022Q4
2022-10-25,1ecfb463472ec9115b10c292ef8bc986,5828829b2a3a3f22228d1ee4856c5573,0.0,1.0,25,1,0.0,2,10,2022Q4
2022-12-22,1ecfb463472ec9115b10c292ef8bc986,0deafbceb556358d4087a8ed17e8ff64,1.0,1.0,22,3,0.0,1,12,2022Q4
2023-03-13,1ecfb463472ec9115b10c292ef8bc986,4d64628c00d60c8dfbe02666312118bb,0.0,17.0,13,0,0.0,3,3,2023Q1
2022-12-13,1ecfb463472ec9115b10c292ef8bc986,20817958be42165961e14f2e0a95125f,0.0,17.0,13,1,0.0,3,12,2022Q4
2022-12-06,1ecfb463472ec9115b10c292ef8bc986,b4ab993bdba241af27d641bd055406a2,1.0,17.0,6,1,0.0,4,12,2022Q4
2022-11-03,1ecfb463472ec9115b10c292ef8bc986,de3d8d525e0bdfbf16812b2897c391bb,0.0,1.0,3,3,0.0,1,11,2022Q4
2022-11-22,1ecfb463472ec9115b10c292ef8bc986,72159167512ce80b60bdb4d5e32a4161,0.5,17.0,22,1,0.0,4,11,2022Q4
2023-04-18,1ecfb463472ec9115b10c292ef8bc986,82b50c3e9245e746a7f4fcac145abc35,0.0,1.0,18,1,0.0,7,4,2023Q2
2022-12-07,1ecfb463472ec9115b10c292ef8bc986,3c349d0dbed4a4198abf6d2c7caa71e5,0.0,17.0,7,2,0.0,1,12,2022Q4
2022-12-12,1ecfb463472ec9115b10c292ef8bc986,8fd880f50646bdc6b4efe9bcae804df1,0.5,17.0,12,0,0.0,2,12,2022Q4
2022-12-29,1ecfb463472ec9115b10c292ef8bc986,f12ffe41e1fb3b677894171f078990bd,1.0,1.0,29,3,0.0,7,12,2022Q4
2022-12-27,1ecfb463472ec9115b10c292ef8bc986,23f69ee179f239722c46b35e1c07c4e1,1.0,1.0,27,1,0.0,2,12,2022Q4
2022-12-27,1ecfb463472ec9115b10c292ef8bc986,bf8460232d7cbf3d13a2508e145dcb5c,0.0,17.0,27,1,0.0,2,12,2022Q4
2022-12-27,1ecfb463472ec9115b10c292ef8bc986,e5d8973ae435ab52c7592094dada817e,0.0,17.0,27,1,0.0,4,12,2022Q4
2022-12-29,1ecfb463472ec9115b10c292ef8bc986,1ad31550bf7e523d2feb4ece97da3778,0.5,17.0,29,3,0.0,3,12,2022Q4
2022-12-30,1ecfb463472ec9115b10c292ef8bc986,509f02d9622e4a53673e8bfc6a8110dd,0.0,1.0,30,4,0.0,3,12,2022Q4
2023-01-04,1ecfb463472ec9115b10c292ef8bc986,3005fa8a5a422215217385346370c58b,0.0,17.0,4,2,1.0,1,1,2023Q1
2023-01-13,1ecfb463472ec9115b10c292ef8bc986,2edb7f1a2d508fa1d551dc5003e70614,1.0,17.0,13,4,0.0,1,1,2023Q1
2023-01-21,1ecfb463472ec9115b10c292ef8bc986,e519f42cb94933130424ad8c3cf9f5b5,1.0,17.0,21,5,1.0,1,1,2023Q1
2023-01-22,1ecfb463472ec9115b10c292ef8bc986,7c629216663d0270a72b29bada465c01,1.0,17.0,22,6,1.0,2,1,2023Q1
2023-01-27,1ecfb463472ec9115b10c292ef8bc986,a12e063cffa8e45b6fa392922688170e,0.0,17.0,27,4,0.0,1,1,2023Q1
2023-01-28,1ecfb463472ec9115b10c292ef8bc986,d80f45b71d9e6911ccf29dffe57439cb,0.0,17.0,28,5,1.0,2,1,2023Q1
2023-02-07,1ecfb463472ec9115b10c292ef8bc986,71534d95ac77bf11a3ae7345f110e4da,0.0,17.0,7,1,0.0,1,2,2023Q1
2023-02-22,1ecfb463472ec9115b10c292ef8bc986,6401e2c4028cfda6f61e026f4440bca1,0.5,1.0,22,2,0.0,3,2,2023Q1
2023-02-24,1ecfb463472ec9115b10c292ef8bc986,91294821df79f9fc9a5d34a963f0ce03,0.0,1.0,24,4,1.0,1,2,2023Q1
2023-03-03,1ecfb463472ec9115b10c292ef8bc986,2d391d4cc8562ec6af137a68f944393a,0.0,17.0,3,4,0.0,8,3,2023Q1
2023-03-03,1ecfb463472ec9115b10c292ef8bc986,33b0ad5c0a91417a29fb06b1b2e29282,0.0,1.0,3,4,0.0,1,3,2023Q1
2023-03-03,1ecfb463472ec9115b10c292ef8bc986,a86e2b2253230775ac96b448fe283f97,1.0,1.0,3,4,0.0,2,3,2023Q1
2023-03-03,1ecfb463472ec9115b10c292ef8bc986,e76a275d791551328820676404dcb856,0.5,1.0,3,4,0.0,2,3,2023Q1
2023-03-07,1ecfb463472ec9115b10c292ef8bc986,193b6261fc535f7fd638443653274fae,0.0,17.0,7,1,0.0,2,3,2023Q1
2023-03-07,1ecfb463472ec9115b10c292ef8bc986,8166b9f09ab2d3401b0d221b272cf882,0.0,17.0,7,1,0.0,2,3,2023Q1
2023-03-07,1ecfb463472ec9115b10c292ef8bc986,90149a48136495d80fb98b0621264798,1.0,1.0,7,1,0.0,1,3,2023Q1
2023-03-07,1ecfb463472ec9115b10c292ef8bc986,adcc884dbc429755f537fa9c2f6b581e,0.0,17.0,7,1,0.0,2,3,2023Q1
2023-03-10,1ecfb463472ec9115b10c292ef8bc986,bf881d4611a2941ecbf549a41e5a8905,0.0,1.0,10,4,0.0,1,3,2023Q1
2023-03-27,1ecfb463472ec9115b10c292ef8bc986,120dda5420881b2f4ca3d383196a841e,0.0,17.0,27,0,0.0,4,3,2023Q1
2023-03-30,1ecfb463472ec9115b10c292ef8bc986,039949075759203b159395a2a9ebdf74,0.0,1.0,30,3,0.0,1,3,2023Q1
2023-03-30,1ecfb463472ec9115b10c292ef8bc986,421eb7bf85ba877d78c38bb74a68037a,0.0,1.0,30,3,0.0,1,3,2023Q1
2023-03-30,1ecfb463472ec9115b10c292ef8bc986,93ce89ff7ddb4c2b8dabd7e673b316b2,0.0,1.0,30,3,0.0,1,3,2023Q1
2023-03-30,1ecfb463472ec9115b10c292ef8bc986,c10efce1b9ae15a3a46793a5b3e1f943,0.0,1.0,30,3,0.0,1,3,2023Q1
2023-06-25,1ecfb463472ec9115b10c292ef8bc986,1ad3ac993cb929e40e73c8978187b344,1.0,1.0,25,6,1.0,2,6,2023Q2
2023-05-03,1ecfb463472ec9115b10c292ef8bc986,a3dd40d8e9190be52a593ad39a3fd78e,0.0,1.0,3,2,0.0,2,5,2023Q2
2023-05-08,1ecfb463472ec9115b10c292ef8bc986,bdaf8e9558fe3045fdeab38a8a55f9e6,0.5,1.0,8,0,1.0,6,5,2023Q2
2023-05-20,1ecfb463472ec9115b10c292ef8bc986,8a83012840a59f8e2edf61d9f7a38982,1.0,17.0,20,5,1.0,14,5,2023Q2
2023-07-14,1ecfb463472ec9115b10c292ef8bc986,7aa53703720b00e1aee8666cba092ae5,1.0,1.0,14,4,0.0,2,7,2023Q3
2023-07-14,1ecfb463472ec9115b10c292ef8bc986,84dc2edc1109ef72fdb4c5be9d9a81eb,1.0,1.0,14,4,0.0,6,7,2023Q3
2023-07-14,1ecfb463472ec9115b10c292ef8bc986,a18e702c62d4cafd2ba1382bedb7ec47,1.0,1.0,14,4,0.0,4,7,2023Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,029905c5542302a69b170c91e96f5a14,1.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,094df0e0b795f85bfb3939256a2def20,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,0d92995c335a265f30a5d86cadc8c43c,0.0,1.0,1,0,0.0,8,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,15f707049e64d54f6493f9b83e73190a,0.0,17.0,1,0,0.0,4,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,173af0430bc192b8a027af7cdba82cd7,0.5,17.0,1,0,0.0,4,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,19a53f3752d2fddfc6501190e7b57b34,0.5,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,243238206e2781253f5a11b4718fdd70,1.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,283ea714ba84bbb51b605755fe0af8ee,0.0,1.0,1,0,0.0,3,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,36e87c365a5ddd475a82c220be840853,0.0,1.0,1,0,0.0,7,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,3980938e8ae7311f60b9228e6022dd4f,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,39ecb7001809227239597b15023d2116,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,3da5a60be9f57d3d4d3ef8c0c8b2443d,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,3fabc5abf35c42206944ccc889328f3e,0.0,1.0,1,0,0.0,3,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,41b4a9b8eee848e2bb335d914128ddc4,0.5,1.0,1,0,0.0,3,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,42ab147e0c5e62e926af25210e7cc065,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,49a2be29ab4977d11ce510b2810c3fdb,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,5180960c44604409fb05b81d65e90ed0,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,5f96320c454aed712e4545adacdba754,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,61fb649aa593cc342d4e8943288041f7,1.0,1.0,1,0,0.0,6,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,6811c89c74a156baa50dcefedb2cc963,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,7d554270ae2c8298289d5cf633cad1ae,0.0,1.0,1,0,0.0,5,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,90252502ab29331e94fd3113f11c58e0,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,9c847be3a6f8d55322f38ebdb347d6f4,0.5,1.0,1,0,0.0,3,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,a49e0d8f5d9b6fa172d69f5b3e652cc3,0.0,1.0,1,0,0.0,4,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,a8d55e3a9edebff1c75f9346a68d9503,0.5,1.0,1,0,0.0,3,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,b8c00648277f6e9571a8ce5fce672947,1.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,bb25f17188f499220de29c84be3d7d5d,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,c414a81a76886b53ba8397999ef8d01f,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,ceaa7c3391fa0bb7dc4aac10300a827a,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,d0cff7eacc94ad94473ba3aa987e1b17,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,d35a34476be067a04fa756c8c0b7dfbd,0.0,17.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,d7012f5714b8a6a970f5bd34806267c6,0.0,1.0,1,0,0.0,2,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,df39ae3c77879c20a8ed62651ce37818,0.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,f3d622c789288a27702b18fcef6b3430,1.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,f4db35d2524b0d498a0a1cfa2a5ff9c7,0.5,17.0,1,0,0.0,6,8,2022Q3
2022-08-01,42a0e188f5033bc65bf8d78622277c4e,fe998b49c41c4208c968bce204fa1cbb,1.0,1.0,1,0,0.0,1,8,2022Q3
2022-08-12,42a0e188f5033bc65bf8d78622277c4e,1fabe5ffaf79b73352abea5d0beef23e,0.0,17.0,12,4,0.0,1,8,2022Q3
2022-08-04,42a0e188f5033bc65bf8d78622277c4e,45ad5f9e2c91e420d52302e33b1f357f,1.0,1.0,4,3,0.0,2,8,2022Q3
2022-08-06,42a0e188f5033bc65bf8d78622277c4e,5aa473479d8b5e4179d3ffbd2e5ef8f5,1.0,1.0,6,5,1.0,5,8,2022Q3
2022-08-04,42a0e188f5033bc65bf8d78622277c4e,5d353aeb36305286381f101ca70c861e,1.0,1.0,4,3,0.0,2,8,2022Q3
2022-08-04,42a0e188f5033bc65bf8d78622277c4e,5db914ae933ab65d71987c0434ebf930,1.0,17.0,4,3,0.0,6,8,2022Q3
2022-08-04,42a0e188f5033bc65bf8d78622277c4e,7f9e3c612ebdc940098b1ab2d8290dab,0.0,1.0,4,3,0.0,3,8,2022Q3
2022-08-06,42a0e188f5033bc65bf8d78622277c4e,9113cd1280006c549b6f1d1f7ed98bac,0.0,17.0,6,5,1.0,2,8,2022Q3
2022-08-02,42a0e188f5033bc65bf8d78622277c4e,9ab1e3d2a4dacee68318f2afee27eda7,0.0,1.0,2,1,0.0,1,8,2022Q3
2022-08-02,42a0e188f5033bc65bf8d78622277c4e,a6ac4c5198cb9b52b994a7385b7e6340,0.0,1.0,2,1,0.0,1,8,2022Q3
2022-08-02,42a0e188f5033bc65bf8d78622277c4e,ab7ea17fa5084296d422820744b1e2cd,0.0,1.0,2,1,0.0,1,8,2022Q3
2022-08-25,42a0e188f5033bc65bf8d78622277c4e,b0916e0bb2e03036d6ff111ed94a2862,0.0,1.0,25,3,0.0,1,8,2022Q3
2022-08-05,42a0e188f5033bc65bf8d78622277c4e,b24814fb0bf1da2187583a825d6e86ed,0.0,1.0,5,4,0.0,1,8,2022Q3
2022-08-05,42a0e188f5033bc65bf8d78622277c4e,ca508b71f8e81b9ba5c419e9b31cc2ef,0.0,1.0,5,4,0.0,2,8,2022Q3
2022-11-11,42a0e188f5033bc65bf8d78622277c4e,d68a352e6c31cb6380c7943c89280255,1.0,1.0,11,4,0.0,2,11,2022Q4
2022-08-05,42a0e188f5033bc65bf8d78622277c4e,d9a60d6dbdd52171dc786aa37c58ed74,0.0,17.0,5,4,0.0,1,8,2022Q3
2022-08-04,42a0e188f5033bc65bf8d78622277c4e,dbf97912b04710c92b49334e8d91fabb,1.0,1.0,4,3,0.0,5,8,2022Q3
2022-08-05,42a0e188f5033bc65bf8d78622277c4e,178946dc0cfb8cbcb7b4e672930affd5,0.0,1.0,5,4,0.0,6,8,2022Q3
2022-08-03,42a0e188f5033bc65bf8d78622277c4e,2e277351c5cfe6dd5bd87b2457a7e1eb,0.0,1.0,3,2,0.0,3,8,2022Q3
2022-08-10,42a0e188f5033bc65bf8d78622277c4e,568221292bd68ebdd821521ce60a8110,1.0,1.0,10,2,0.0,2,8,2022Q3
2022-08-02,42a0e188f5033bc65bf8d78622277c4e,a3b69c7995fff344767f17d98edc9a2c,0.0,1.0,2,1,0.0,4,8,2022Q3
